Invoice ID,Claim ID,Invoice Date,Due Date,Amount,Status
25998,25998,2023-01-04,2023-10-05,1245.31,Paid
25999,25999,2023-03-18,2023-02-06,307.65,Unpaid
26011,26011,2023-07-14,2023-11-14,2548.74,Unpaid
26017,26017,2023-10-13,2023-07-17,3516.01,Overdue
26018,26018,2023-04-26,2023-03-04,1392.84,Overdue
26019,26019,2023-02-23,2023-02-15,4875.51,Unpaid
26023,26023,2023-03-02,2023-07-12,1121.52,Unpaid
26028,26028,2023-03-28,2023-05-28,1602.32,Overdue
26036,26036,2023-02-13,2023-12-24,2527.68,Paid
26038,26038,2023-06-28,2023-11-18,4952.43,Paid
26039,26039,2023-11-09,2023-08-13,656.08,Paid
26046,26046,2023-12-21,2023-10-25,1996.69,Overdue
26048,26048,2023-10-14,2023-01-05,285.99,Paid
26051,26051,2023-06-23,2023-03-20,3908.14,Overdue
26052,26052,2023-04-23,2023-01-24,1284.55,Paid
26054,26054,2023-05-25,2023-05-04,4185.14,Unpaid
26057,26057,2023-07-10,2023-10-20,1277.79,Unpaid
26058,26058,2023-01-13,2023-05-01,2812.23,Overdue
26061,26061,2023-04-17,2023-08-27,4432.26,Overdue
26068,26068,2023-11-18,2023-04-01,3279.62,Overdue
26070,26070,2023-02-05,2023-01-14,1550.52,Paid
26080,26080,2023-05-14,2023-06-27,904.47,Overdue
26081,26081,2023-03-24,2023-08-09,1104.89,Overdue
26082,26082,2023-01-19,2023-09-18,2423.56,Paid
26085,26085,2023-10-17,2023-04-22,3196.26,Unpaid
26092,26092,2023-01-04,2023-09-06,3613.99,Unpaid
26099,26099,2023-04-28,2023-06-02,300.23,Paid
26107,26107,2023-09-27,2023-03-05,3323.28,Overdue
26109,26109,2023-11-13,2023-10-24,2575.61,Overdue
26112,26112,2023-12-14,2023-07-06,973.69,Overdue
26115,26115,2023-08-06,2023-03-06,3615.97,Overdue
26117,26117,2023-08-09,2023-07-16,3452.54,Paid
26119,26119,2023-02-18,2023-03-25,4466.06,Paid
26128,26128,2023-10-28,2023-05-09,1301.06,Unpaid
26141,26141,2023-04-01,2023-02-20,2767.29,Overdue
26143,26143,2023-05-02,2023-05-28,2440.66,Unpaid
26161,26161,2023-01-16,2023-02-16,3666.37,Paid
26168,26168,2023-12-25,2023-06-27,553.8,Unpaid
26169,26169,2023-05-26,2023-06-24,1840.95,Unpaid
26171,26171,2023-07-11,2023-07-15,4178.83,Overdue
26179,26179,2023-02-07,2023-06-26,4909.74,Unpaid
26191,26191,2023-10-24,2023-02-28,1927.76,Unpaid
26196,26196,2023-05-13,2023-10-04,2999.93,Unpaid
26197,26197,2023-06-11,2023-04-21,1324.45,Unpaid
26199,26199,2023-04-02,2023-10-08,331.9,Overdue
26204,26204,2023-08-13,2023-05-27,4428.9,Paid
26205,26205,2023-08-02,2023-04-18,3579.32,Unpaid
26220,26220,2023-09-24,2023-12-15,2007.14,Unpaid
26222,26222,2023-05-23,2023-09-03,1539.94,Paid
26228,26228,2023-04-11,2023-01-22,3485.91,Paid
26235,26235,2023-12-19,2023-07-11,1531.16,Unpaid
26239,26239,2023-01-05,2023-06-05,660.95,Paid
26241,26241,2023-02-20,2023-10-10,1128.4,Unpaid
26245,26245,2023-01-05,2023-02-23,2211.35,Overdue
26256,26256,2023-08-02,2023-04-26,3375.23,Unpaid
26266,26266,2023-04-06,2023-05-14,3960.75,Overdue
26267,26267,2023-10-13,2023-06-06,2931.13,Overdue
26269,26269,2023-05-21,2023-09-07,3238.72,Overdue
26273,26273,2023-05-12,2023-09-02,3436.66,Overdue
26274,26274,2023-05-05,2023-10-28,1988.25,Unpaid
26298,26298,2023-04-25,2023-01-12,416.33,Unpaid
26301,26301,2023-03-02,2023-04-25,471.79,Overdue
26302,26302,2023-04-10,2023-01-08,2837.28,Paid
26316,26316,2023-09-01,2023-07-19,1697.08,Paid
26322,26322,2023-11-28,2023-04-27,1447.98,Overdue
26324,26324,2023-08-23,2023-04-01,4390.42,Overdue
26326,26326,2023-08-14,2023-07-14,380.38,Unpaid
26335,26335,2023-07-09,2023-11-02,4209.61,Paid
26343,26343,2023-03-02,2023-11-06,3791.44,Overdue
26345,26345,2023-05-27,2023-06-20,745.33,Paid
26350,26350,2023-01-16,2023-04-13,957.97,Overdue
26353,26353,2023-02-07,2023-10-06,3364.4,Unpaid
26357,26357,2023-02-01,2023-05-04,3270.22,Unpaid
26359,26359,2023-10-03,2023-03-20,4809.73,Unpaid
26361,26361,2023-02-08,2023-10-08,765.8,Paid
26369,26369,2023-12-17,2023-12-07,736.87,Overdue
26371,26371,2023-04-04,2023-07-04,2982.99,Overdue
26373,26373,2023-08-21,2023-12-18,4443.94,Paid
26393,26393,2023-12-02,2023-05-01,2944.56,Paid
26402,26402,2023-06-26,2023-07-08,1421.17,Overdue
26407,26407,2023-10-08,2023-09-14,705.43,Paid
26410,26410,2023-01-25,2023-04-27,3924.54,Unpaid
26418,26418,2023-11-16,2023-03-01,4561.02,Paid
26423,26423,2023-11-21,2023-06-10,2264.44,Paid
26426,26426,2023-07-16,2023-11-01,3774.54,Paid
26427,26427,2023-09-20,2023-09-09,276.9,Unpaid
26430,26430,2023-11-07,2023-04-25,4159.22,Paid
26437,26437,2023-02-02,2023-02-21,4208.4,Paid
26439,26439,2023-04-25,2023-02-25,3919.76,Unpaid
26441,26441,2023-11-08,2023-06-02,3461.42,Unpaid
26453,26453,2023-04-19,2023-11-16,597.07,Paid
26454,26454,2023-06-18,2023-05-11,1722.14,Paid
26456,26456,2023-11-06,2023-03-01,2197.86,Unpaid
26465,26465,2023-12-17,2023-11-28,566.28,Unpaid
26470,26470,2023-05-26,2023-09-10,681.41,Unpaid
26474,26474,2023-08-10,2023-01-18,1145.61,Unpaid
26484,26484,2023-05-02,2023-11-21,4277.4,Overdue
26488,26488,2023-01-13,2023-04-21,3070.25,Paid
26495,26495,2023-10-11,2023-09-11,3400.4,Unpaid
26516,26516,2023-08-08,2023-03-26,3046.45,Unpaid
26525,26525,2023-10-08,2023-09-23,856.21,Paid
26530,26530,2023-11-27,2023-09-13,486.59,Unpaid
26534,26534,2023-03-08,2023-06-04,3528.14,Paid
26535,26535,2023-07-21,2023-08-10,2534.85,Unpaid
26538,26538,2023-02-05,2023-12-25,1528.17,Overdue
26549,26549,2023-12-16,2023-06-20,304.07,Unpaid
26554,26554,2023-09-05,2023-08-25,3531.59,Overdue
26555,26555,2023-02-08,2023-01-08,4854.22,Paid
26561,26561,2023-08-06,2023-04-09,3489.8,Paid
26562,26562,2023-01-27,2023-08-02,4130.39,Overdue
26572,26572,2023-12-17,2023-03-07,1220.77,Unpaid
26578,26578,2023-10-19,2023-04-20,692.76,Overdue
26586,26586,2023-03-11,2023-05-12,3605.97,Overdue
26594,26594,2023-03-07,2023-04-10,1384.84,Overdue
26601,26601,2023-05-14,2023-07-18,3722.16,Overdue
26608,26608,2023-03-11,2023-02-08,2333.59,Paid
26612,26612,2023-10-18,2023-10-02,2590.08,Overdue
26621,26621,2023-06-15,2023-07-27,670.06,Paid
26623,26623,2023-01-25,2023-01-13,1355.61,Paid
26626,26626,2023-10-03,2023-11-10,2788.64,Paid
26627,26627,2023-02-05,2023-04-21,4700.86,Overdue
26628,26628,2023-09-20,2023-04-22,1031.49,Overdue
26632,26632,2023-11-09,2023-07-11,295.08,Overdue
26636,26636,2023-10-18,2023-08-17,2487.18,Unpaid
26645,26645,2023-10-03,2023-02-19,3689.17,Overdue
26646,26646,2023-04-04,2023-04-14,3376.43,Overdue
26654,26654,2023-11-27,2023-03-07,4086.64,Overdue
26656,26656,2023-05-27,2023-04-20,2953.97,Overdue
26658,26658,2023-05-02,2023-02-14,145.14,Overdue
26661,26661,2023-11-26,2023-10-07,3092.15,Overdue
26665,26665,2023-02-17,2023-08-13,1795.16,Paid
26666,26666,2023-09-08,2023-09-28,3638.07,Unpaid
26672,26672,2023-07-07,2023-06-03,2948.92,Paid
26676,26676,2023-08-17,2023-04-12,4621.06,Paid
26677,26677,2023-06-15,2023-03-15,606.04,Unpaid
26680,26680,2023-11-15,2023-07-26,4482.12,Overdue
26689,26689,2023-04-22,2023-03-14,2804.83,Overdue
26690,26690,2023-07-07,2023-08-05,4200.22,Overdue
26700,26700,2023-12-16,2023-11-08,310.1,Paid
26703,26703,2023-11-08,2023-03-17,1982.7,Overdue
26705,26705,2023-07-25,2023-04-07,4091.61,Unpaid
26717,26717,2023-09-02,2023-01-13,4573.64,Unpaid
26727,26727,2023-10-08,2023-04-21,4587.49,Unpaid
26731,26731,2023-12-09,2023-02-22,676.05,Paid
26737,26737,2023-03-24,2023-10-15,242.43,Unpaid
26741,26741,2023-05-26,2023-08-07,3368.46,Paid
26744,26744,2023-06-12,2023-05-15,334.41,Overdue
26746,26746,2023-02-06,2023-06-06,2486.33,Paid
26750,26750,2023-11-04,2023-02-22,275.21,Paid
26751,26751,2023-01-11,2023-04-21,3797.02,Overdue
26752,26752,2023-02-20,2023-02-14,3432.97,Paid
26754,26754,2023-07-02,2023-12-24,2510.87,Overdue
26757,26757,2023-10-02,2023-06-16,2018.45,Paid
26763,26763,2023-03-15,2023-07-13,3489.19,Overdue
26767,26767,2023-10-22,2023-08-05,2093.03,Unpaid
26776,26776,2023-03-08,2023-09-25,4003.72,Unpaid
26785,26785,2023-10-01,2023-10-13,2390.83,Paid
26786,26786,2023-03-12,2023-10-26,523.11,Overdue
26788,26788,2023-04-01,2023-01-19,3643.28,Paid
26796,26796,2023-01-28,2023-03-14,4385.68,Unpaid
26802,26802,2023-01-07,2023-05-26,2121.02,Unpaid
26804,26804,2023-07-28,2023-06-20,818.55,Overdue
26805,26805,2023-05-21,2023-06-17,1889.78,Paid
26807,26807,2023-04-18,2023-06-02,2959.08,Paid
26808,26808,2023-06-17,2023-09-08,4652.94,Paid
26811,26811,2023-04-03,2023-05-17,1690.69,Overdue
26817,26817,2023-11-21,2023-03-02,2102.2,Paid
26820,26820,2023-06-25,2023-10-10,72.36,Paid
26822,26822,2023-08-10,2023-03-11,3836.47,Overdue
26837,26837,2023-03-02,2023-09-08,2500.67,Paid
26843,26843,2023-01-24,2023-01-03,1164.03,Paid
26848,26848,2023-04-03,2023-04-08,2871.21,Overdue
26850,26850,2023-08-26,2023-07-02,164.24,Paid
26856,26856,2023-09-01,2023-09-21,2741.42,Paid
26858,26858,2023-12-19,2023-01-12,3811.6,Unpaid
26859,26859,2023-07-24,2023-04-04,2783.9,Unpaid
26862,26862,2023-07-17,2023-01-10,4807.96,Overdue
26864,26864,2023-11-22,2023-09-26,1079.67,Unpaid
26877,26877,2023-05-02,2023-01-15,1039.3,Paid
26878,26878,2023-10-10,2023-11-09,270.1,Paid
26880,26880,2023-05-12,2023-12-01,2332.9,Overdue
26882,26882,2023-10-03,2023-10-07,2736.11,Overdue
26884,26884,2023-07-27,2023-03-03,208.38,Paid
26886,26886,2023-04-16,2023-07-18,2752.83,Unpaid
26890,26890,2023-03-27,2023-12-28,265.77,Unpaid
26900,26900,2023-02-27,2023-09-10,72.85,Overdue
26914,26914,2023-07-16,2023-02-28,3410.67,Paid
26915,26915,2023-06-26,2023-09-11,2663.39,Paid
26928,26928,2023-09-27,2023-09-10,2534.07,Paid
26929,26929,2023-08-20,2023-02-18,399.25,Unpaid
26930,26930,2023-02-11,2023-09-27,3858.69,Paid
26933,26933,2023-03-03,2023-03-22,998.62,Paid
26935,26935,2023-08-05,2023-11-18,3499.21,Unpaid
26941,26941,2023-12-01,2023-10-03,1230.06,Paid
26943,26943,2023-11-21,2023-05-27,3180.51,Unpaid
26948,26948,2023-11-08,2023-02-02,2652.94,Overdue
26949,26949,2023-10-03,2023-02-17,1011.19,Unpaid
26955,26955,2023-04-06,2023-10-23,2546.39,Paid
26958,26958,2023-08-03,2023-12-22,2264.92,Overdue
26963,26963,2023-09-11,2023-11-17,2228.4,Unpaid
26971,26971,2023-11-01,2023-01-01,4503.09,Overdue
26976,26976,2023-08-20,2023-02-01,4618.17,Unpaid
26977,26977,2023-10-01,2023-06-17,1438.46,Overdue
26978,26978,2023-09-17,2023-07-05,3161.38,Paid
26979,26979,2023-08-04,2023-08-05,1632.17,Overdue
26981,26981,2023-09-19,2023-01-05,3460.06,Paid
26986,26986,2023-10-18,2023-10-27,1786.27,Overdue
26990,26990,2023-05-09,2023-02-07,1225.07,Overdue
26992,26992,2023-10-17,2023-05-17,2967.28,Overdue
26997,26997,2023-07-20,2023-05-13,992.44,Overdue
27004,27004,2023-10-05,2023-07-16,1804.05,Paid
27013,27013,2023-11-02,2023-06-27,4968.52,Overdue
27018,27018,2023-07-02,2023-02-16,2935.19,Unpaid
27021,27021,2023-09-10,2023-12-06,1016.52,Paid
27024,27024,2023-03-15,2023-12-14,3024.92,Overdue
27035,27035,2023-01-09,2023-04-06,2187.98,Overdue
27039,27039,2023-06-15,2023-01-20,4228.82,Paid
27048,27048,2023-03-06,2023-03-23,2220.66,Paid
27054,27054,2023-02-07,2023-03-11,3201.43,Paid
27059,27059,2023-03-21,2023-12-13,3227.22,Paid
27062,27062,2023-07-08,2023-01-12,4702.11,Paid
27067,27067,2023-03-05,2023-11-15,3885.74,Overdue
27072,27072,2023-04-07,2023-04-15,2105.17,Overdue
27073,27073,2023-01-23,2023-12-04,4525.78,Paid
27077,27077,2023-12-28,2023-05-17,576.53,Unpaid
27079,27079,2023-01-12,2023-05-17,123.3,Unpaid
27093,27093,2023-07-26,2023-01-13,578.43,Unpaid
27094,27094,2023-02-05,2023-08-09,207.96,Unpaid
27098,27098,2023-10-07,2023-01-17,772.44,Unpaid
27102,27102,2023-10-22,2023-05-11,952.23,Paid
27109,27109,2023-10-11,2023-08-15,2397.05,Unpaid
27125,27125,2023-11-20,2023-01-04,589.84,Unpaid
27127,27127,2023-04-05,2023-02-06,4983.15,Paid
27129,27129,2023-10-27,2023-06-06,3662.6,Overdue
27137,27137,2023-12-26,2023-01-10,1355.25,Unpaid
27138,27138,2023-06-06,2023-11-14,4556.22,Unpaid
27141,27141,2023-03-02,2023-12-19,3461.66,Overdue
27146,27146,2023-10-08,2023-07-24,3839.35,Unpaid
27149,27149,2023-05-14,2023-04-08,2089.6,Unpaid
27152,27152,2023-02-07,2023-09-19,3808.95,Overdue
27156,27156,2023-06-19,2023-04-15,4971.75,Unpaid
27157,27157,2023-10-20,2023-08-06,3935.27,Unpaid
27160,27160,2023-03-15,2023-01-04,2481.47,Unpaid
27168,27168,2023-10-09,2023-10-19,861.5,Paid
27176,27176,2023-03-18,2023-05-09,2099.45,Unpaid
27179,27179,2023-03-20,2023-03-05,4625.91,Unpaid
27194,27194,2023-05-24,2023-05-09,88.48,Overdue
27199,27199,2023-08-06,2023-06-10,2861.02,Overdue
27207,27207,2023-06-16,2023-04-26,2546.25,Paid
27209,27209,2023-01-10,2023-06-19,1549.83,Unpaid
27214,27214,2023-01-01,2023-05-18,3290.65,Paid
27218,27218,2023-12-23,2023-02-13,2794.85,Paid
27224,27224,2023-04-07,2023-04-06,2067.32,Unpaid
27230,27230,2023-04-21,2023-05-23,828.46,Unpaid
27231,27231,2023-11-14,2023-12-05,3407.27,Unpaid
27232,27232,2023-11-13,2023-07-17,1701.07,Paid
27233,27233,2023-01-20,2023-08-05,4968.4,Unpaid
27234,27234,2023-10-20,2023-05-16,3840.64,Paid
27240,27240,2023-04-28,2023-12-05,3114.03,Paid
27245,27245,2023-11-05,2023-01-07,2079.77,Paid
27249,27249,2023-05-03,2023-09-16,455.22,Overdue
27251,27251,2023-04-03,2023-05-07,2074.43,Overdue
27259,27259,2023-11-19,2023-02-21,4517.45,Unpaid
27260,27260,2023-11-21,2023-06-26,1972.75,Unpaid
27267,27267,2023-07-11,2023-12-20,2199.42,Overdue
27284,27284,2023-06-21,2023-03-17,1473.25,Overdue
27292,27292,2023-05-21,2023-12-24,3550.64,Paid
27298,27298,2023-01-06,2023-03-24,3982.68,Unpaid
27303,27303,2023-03-04,2023-12-17,1347.55,Paid
27321,27321,2023-12-22,2023-02-21,692.15,Overdue
27328,27328,2023-04-10,2023-03-02,1901.17,Overdue
27330,27330,2023-10-03,2023-01-08,3032.33,Unpaid
27362,27362,2023-10-06,2023-10-17,3553.78,Paid
27365,27365,2023-04-04,2023-05-15,2072.27,Unpaid
27371,27371,2023-09-16,2023-06-26,2573.5,Unpaid
27375,27375,2023-09-10,2023-06-07,3775.83,Paid
27389,27389,2023-10-06,2023-03-21,4056.21,Overdue
27393,27393,2023-06-18,2023-08-01,3854.67,Overdue
27395,27395,2023-04-23,2023-02-25,1562.99,Overdue
27399,27399,2023-09-20,2023-05-04,2550.15,Paid
27400,27400,2023-12-28,2023-12-14,3131.0,Paid
27401,27401,2023-10-28,2023-07-02,2454.89,Unpaid
27409,27409,2023-07-11,2023-04-04,3772.45,Paid
27410,27410,2023-06-15,2023-07-08,2033.89,Overdue
27412,27412,2023-11-07,2023-12-12,4718.5,Paid
27414,27414,2023-04-13,2023-12-14,165.7,Overdue
27415,27415,2023-03-05,2023-05-12,2031.88,Unpaid
27438,27438,2023-06-08,2023-11-28,641.05,Paid
27441,27441,2023-07-09,2023-04-05,596.39,Paid
27443,27443,2023-11-02,2023-05-22,3329.88,Paid
27445,27445,2023-08-07,2023-11-08,3917.89,Paid
27449,27449,2023-10-24,2023-11-28,3561.81,Paid
27453,27453,2023-08-22,2023-06-21,4784.85,Paid
27456,27456,2023-03-26,2023-02-03,3300.02,Paid
27459,27459,2023-12-15,2023-04-21,784.07,Paid
27462,27462,2023-10-04,2023-03-08,2306.53,Unpaid
27472,27472,2023-01-11,2023-06-05,3024.56,Paid
27477,27477,2023-03-14,2023-06-23,2502.39,Unpaid
27479,27479,2023-05-04,2023-07-14,1280.81,Overdue
27484,27484,2023-09-13,2023-08-26,3194.88,Unpaid
27487,27487,2023-05-24,2023-01-03,1439.81,Paid
27499,27499,2023-04-16,2023-07-22,822.46,Overdue
27501,27501,2023-11-22,2023-12-07,1093.68,Paid
27504,27504,2023-08-02,2023-08-19,1947.09,Unpaid
27505,27505,2023-09-05,2023-08-18,2745.65,Unpaid
27509,27509,2023-09-08,2023-07-03,2207.72,Overdue
27515,27515,2023-12-02,2023-08-11,2781.71,Overdue
27518,27518,2023-12-26,2023-02-13,2281.75,Unpaid
27520,27520,2023-09-14,2023-04-23,79.66,Overdue
27521,27521,2023-11-14,2023-12-11,3359.01,Overdue
27534,27534,2023-06-06,2023-10-07,3482.26,Overdue
27546,27546,2023-08-07,2023-09-15,2970.82,Unpaid
27547,27547,2023-10-18,2023-10-07,4281.62,Overdue
27572,27572,2023-03-06,2023-08-25,211.43,Overdue
27578,27578,2023-09-23,2023-03-25,1170.48,Unpaid
27581,27581,2023-04-08,2023-09-01,2445.51,Paid
27589,27589,2023-04-17,2023-02-10,1769.56,Overdue
27593,27593,2023-11-27,2023-04-10,2994.87,Overdue
27600,27600,2023-12-01,2023-08-27,1601.83,Paid
27601,27601,2023-03-15,2023-09-20,1106.29,Paid
27602,27602,2023-10-06,2023-12-15,3739.87,Paid
27605,27605,2023-10-25,2023-07-04,75.89,Unpaid
27616,27616,2023-03-24,2023-11-01,4426.2,Unpaid
27618,27618,2023-01-06,2023-09-19,1188.5,Paid
27632,27632,2023-08-18,2023-01-26,2852.52,Unpaid
27639,27639,2023-10-09,2023-12-24,3532.47,Overdue
27647,27647,2023-12-08,2023-02-04,3830.01,Unpaid
27657,27657,2023-09-21,2023-09-02,3135.55,Overdue
27659,27659,2023-08-23,2023-11-14,2302.53,Unpaid
27660,27660,2023-08-02,2023-11-12,2654.48,Overdue
27669,27669,2023-05-27,2023-07-13,1123.03,Overdue
27671,27671,2023-09-19,2023-01-23,3894.65,Paid
27674,27674,2023-03-13,2023-02-01,1046.16,Paid
27688,27688,2023-11-09,2023-03-07,4527.53,Overdue
27702,27702,2023-12-12,2023-11-07,3813.6,Overdue
27705,27705,2023-07-11,2023-04-23,3235.47,Unpaid
27706,27706,2023-11-24,2023-01-24,1072.94,Paid
27708,27708,2023-05-01,2023-04-01,2759.1,Paid
27711,27711,2023-12-12,2023-06-06,4360.12,Overdue
27716,27716,2023-03-28,2023-05-25,1707.44,Unpaid
27723,27723,2023-11-11,2023-11-13,3724.28,Unpaid
27724,27724,2023-05-21,2023-08-21,536.19,Unpaid
27726,27726,2023-03-15,2023-03-14,362.19,Unpaid
27732,27732,2023-07-05,2023-04-16,3772.45,Paid
27737,27737,2023-11-24,2023-02-10,3018.87,Unpaid
27742,27742,2023-12-22,2023-05-01,522.63,Unpaid
27744,27744,2023-11-10,2023-08-08,844.98,Paid
27749,27749,2023-03-10,2023-06-05,1654.44,Paid
27750,27750,2023-05-26,2023-04-26,53.07,Paid
27764,27764,2023-07-19,2023-06-09,818.4,Paid
27782,27782,2023-11-17,2023-05-09,3677.57,Unpaid
27812,27812,2023-08-22,2023-04-10,3477.92,Paid
27814,27814,2023-02-12,2023-08-14,4117.74,Paid
27815,27815,2023-05-02,2023-03-26,4901.29,Unpaid
27819,27819,2023-03-21,2023-08-05,1125.54,Unpaid
27823,27823,2023-04-10,2023-12-20,1478.0,Paid
27826,27826,2023-11-21,2023-01-11,3913.4,Unpaid
27829,27829,2023-01-07,2023-03-08,1338.93,Paid
27838,27838,2023-04-22,2023-12-16,4948.76,Unpaid
27844,27844,2023-06-13,2023-02-13,4326.92,Paid
27845,27845,2023-06-03,2023-12-19,4208.34,Unpaid
27846,27846,2023-06-18,2023-01-03,2633.32,Paid
27851,27851,2023-03-28,2023-12-28,4008.16,Paid
27862,27862,2023-03-19,2023-06-18,891.91,Unpaid
27868,27868,2023-12-25,2023-01-19,4556.01,Overdue
27872,27872,2023-02-18,2023-11-06,2001.93,Overdue
27874,27874,2023-03-24,2023-02-02,3337.61,Overdue
27879,27879,2023-01-08,2023-07-13,3553.26,Paid
27890,27890,2023-03-26,2023-10-05,1448.65,Overdue
27891,27891,2023-05-06,2023-08-24,2094.09,Overdue
27895,27895,2023-11-01,2023-07-14,1038.06,Unpaid
27899,27899,2023-12-06,2023-10-12,1736.11,Overdue
27905,27905,2023-10-04,2023-03-20,882.42,Paid
27911,27911,2023-12-23,2023-12-17,3476.96,Paid
27913,27913,2023-11-21,2023-09-22,1456.47,Paid
27920,27920,2023-04-06,2023-01-12,2962.6,Paid
27928,27928,2023-05-23,2023-03-21,3463.01,Overdue
27929,27929,2023-05-25,2023-07-12,4847.98,Unpaid
27935,27935,2023-07-08,2023-12-28,3377.32,Paid
27945,27945,2023-05-15,2023-04-20,1340.72,Overdue
27950,27950,2023-04-27,2023-07-04,343.97,Overdue
27958,27958,2023-06-19,2023-11-06,3943.14,Paid
27963,27963,2023-12-02,2023-08-14,3430.95,Paid
27972,27972,2023-06-03,2023-01-26,3495.41,Paid
27977,27977,2023-02-04,2023-10-06,3408.03,Paid
27979,27979,2023-06-05,2023-12-20,3005.01,Unpaid
27984,27984,2023-06-24,2023-01-19,3815.25,Unpaid
27990,27990,2023-01-16,2023-06-21,3941.4,Overdue
27994,27994,2023-08-03,2023-09-27,3562.39,Overdue
28008,28008,2023-09-23,2023-08-04,637.32,Overdue
28013,28013,2023-11-21,2023-02-13,2653.26,Overdue
28014,28014,2023-02-14,2023-03-14,762.98,Paid
28016,28016,2023-11-03,2023-09-19,1534.06,Overdue
28018,28018,2023-03-19,2023-06-01,1184.52,Paid
28022,28022,2023-02-07,2023-02-23,4543.79,Unpaid
28023,28023,2023-12-24,2023-06-18,1549.83,Unpaid
28033,28033,2023-06-05,2023-11-11,1420.57,Overdue
28037,28037,2023-06-10,2023-04-25,4204.9,Paid
28047,28047,2023-10-05,2023-08-06,1437.35,Overdue
28050,28050,2023-02-20,2023-01-06,152.02,Unpaid
28053,28053,2023-09-21,2023-02-08,4884.55,Overdue
28072,28072,2023-06-10,2023-11-04,3712.63,Paid
28096,28096,2023-02-24,2023-11-23,3024.15,Unpaid
28100,28100,2023-11-10,2023-12-23,2870.79,Overdue
28104,28104,2023-02-22,2023-02-05,3542.18,Overdue
28105,28105,2023-08-04,2023-09-20,4890.37,Paid
28106,28106,2023-11-21,2023-03-20,1012.01,Overdue
28109,28109,2023-09-09,2023-03-25,1272.66,Unpaid
28110,28110,2023-10-02,2023-04-08,3999.27,Overdue
28121,28121,2023-12-23,2023-03-21,699.73,Unpaid
28123,28123,2023-05-19,2023-01-05,2985.92,Paid
28124,28124,2023-11-11,2023-10-11,1241.62,Paid
28131,28131,2023-11-02,2023-05-17,4529.37,Overdue
28134,28134,2023-12-28,2023-05-14,2806.78,Paid
28156,28156,2023-09-06,2023-10-16,2652.89,Overdue
28160,28160,2023-08-06,2023-07-26,2542.18,Unpaid
28173,28173,2023-01-11,2023-02-03,3536.26,Overdue
28177,28177,2023-10-26,2023-04-19,3358.02,Overdue
28180,28180,2023-10-16,2023-11-24,4554.82,Paid
28189,28189,2023-06-01,2023-04-20,2195.51,Unpaid
28195,28195,2023-09-08,2023-04-08,422.27,Overdue
28209,28209,2023-09-24,2023-10-03,78.0,Unpaid
28223,28223,2023-03-27,2023-07-26,3325.06,Paid
28229,28229,2023-05-26,2023-02-13,3924.01,Unpaid
28231,28231,2023-12-11,2023-07-06,3018.42,Unpaid
28239,28239,2023-06-22,2023-04-08,3743.64,Overdue
28240,28240,2023-03-16,2023-11-03,3295.54,Paid
28244,28244,2023-09-06,2023-02-10,3228.31,Overdue
28245,28245,2023-11-01,2023-05-18,1318.46,Overdue
28247,28247,2023-06-10,2023-10-28,4918.53,Paid
28250,28250,2023-11-15,2023-12-27,1125.45,Overdue
28255,28255,2023-12-23,2023-04-06,3604.43,Overdue
28258,28258,2023-07-17,2023-06-27,3321.19,Overdue
28265,28265,2023-12-01,2023-06-05,1416.76,Overdue
28276,28276,2023-04-13,2023-08-25,1796.81,Overdue
28279,28279,2023-04-27,2023-10-18,4646.51,Paid
28282,28282,2023-08-13,2023-12-28,618.53,Unpaid
28290,28290,2023-01-03,2023-03-20,61.94,Unpaid
28292,28292,2023-04-02,2023-09-15,3693.13,Overdue
28294,28294,2023-08-27,2023-01-23,3259.93,Unpaid
28298,28298,2023-05-19,2023-02-28,1186.21,Unpaid
28303,28303,2023-09-12,2023-10-19,2974.23,Paid
28305,28305,2023-09-20,2023-05-24,2877.8,Paid
28307,28307,2023-09-06,2023-03-23,4266.02,Unpaid
28310,28310,2023-12-14,2023-01-11,3962.7,Unpaid
28319,28319,2023-11-23,2023-02-19,4705.54,Overdue
28322,28322,2023-11-18,2023-07-22,2944.83,Unpaid
28341,28341,2023-08-10,2023-06-11,911.02,Paid
28342,28342,2023-05-14,2023-04-01,2933.18,Overdue
28345,28345,2023-08-25,2023-11-21,166.91,Paid
28352,28352,2023-10-10,2023-07-10,4746.16,Paid
28354,28354,2023-09-21,2023-06-21,2106.4,Paid
28356,28356,2023-04-18,2023-03-01,1028.37,Unpaid
28358,28358,2023-11-01,2023-10-20,111.71,Paid
28368,28368,2023-08-26,2023-04-12,1847.57,Unpaid
28369,28369,2023-08-22,2023-01-26,4962.14,Overdue
28371,28371,2023-04-14,2023-05-24,2702.64,Overdue
28372,28372,2023-11-04,2023-07-24,2364.49,Paid
28377,28377,2023-02-12,2023-04-24,4843.09,Paid
28378,28378,2023-01-05,2023-05-01,4102.44,Paid
28380,28380,2023-02-04,2023-12-12,2628.27,Paid
28384,28384,2023-02-06,2023-10-19,1008.43,Paid
28395,28395,2023-10-20,2023-02-08,174.19,Paid
28398,28398,2023-10-15,2023-11-01,653.79,Overdue
28406,28406,2023-01-21,2023-02-15,2208.72,Unpaid
28408,28408,2023-05-24,2023-06-09,3716.82,Unpaid
28413,28413,2023-12-17,2023-02-03,1619.05,Overdue
28417,28417,2023-07-17,2023-09-14,1140.18,Unpaid
28419,28419,2023-06-25,2023-08-25,2231.08,Overdue
