Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
18591,47960,2023-06-21,403.45,Bank Transfer
18592,93945,2023-02-26,1077.64,Cash
18593,3187,2023-03-28,4047.74,Cash
18594,5005,2023-05-22,1848.98,Bank Transfer
18595,53512,2023-07-04,4584.58,Credit Card
18596,20278,2023-09-19,589.67,Credit Card
18597,71864,2023-01-10,1560.97,Credit Card
18598,65782,2023-12-05,4975.27,Cash
18599,24203,2023-06-25,3729.82,Cash
18600,82729,2023-02-08,336.59,Cash
18601,78577,2023-05-28,993.11,Cash
18602,5648,2023-05-28,4903.32,Bank Transfer
18603,19531,2023-01-18,3083.57,Cash
18604,76376,2023-07-01,4615.54,Cash
18605,27891,2023-09-02,3296.25,Cash
18606,83686,2023-12-02,687.85,Bank Transfer
18607,14132,2023-06-22,3541.1,Bank Transfer
18608,492,2023-05-09,3254.22,Bank Transfer
18609,21003,2023-11-05,3511.78,Cash
18610,4362,2023-03-05,4910.75,Bank Transfer
18611,94723,2023-12-08,3638.32,Credit Card
18612,80738,2023-06-26,4775.06,Credit Card
18613,37411,2023-02-10,2199.92,Credit Card
18614,62596,2023-06-07,2044.57,Bank Transfer
18615,98079,2023-03-03,2726.68,Bank Transfer
18616,99501,2023-08-08,897.85,Bank Transfer
18617,70339,2023-07-12,4678.33,Bank Transfer
18618,44749,2023-05-16,4658.9,Cash
18619,48081,2023-10-12,3106.1,Bank Transfer
18620,41983,2023-10-11,2794.88,Credit Card
18621,57645,2023-04-08,3193.21,Bank Transfer
18622,64627,2023-11-10,3361.67,Credit Card
18623,56951,2023-11-04,2946.41,Credit Card
18624,38772,2023-06-27,3044.86,Credit Card
18625,85260,2023-10-21,1931.81,Cash
18626,93417,2023-01-05,2441.29,Credit Card
18627,57284,2023-08-12,4396.55,Bank Transfer
18628,35186,2023-01-22,926.82,Bank Transfer
18629,465,2023-03-01,4226.21,Bank Transfer
18630,45216,2023-11-11,3968.5,Credit Card
18631,20553,2023-06-28,899.7,Cash
18632,16298,2023-02-24,2257.18,Credit Card
18633,62542,2023-11-19,3252.93,Bank Transfer
18634,81800,2023-10-25,1062.27,Cash
18635,43075,2023-06-03,2725.26,Cash
18636,97191,2023-02-02,153.56,Credit Card
18637,26228,2023-07-28,1043.5,Cash
18638,21332,2023-06-07,1773.6,Bank Transfer
18639,68146,2023-05-21,2876.51,Credit Card
18640,56572,2023-03-12,1613.47,Credit Card
18641,93750,2023-11-23,4132.04,Bank Transfer
18642,34813,2023-12-24,4201.3,Cash
18643,84048,2023-06-19,1517.1,Cash
18644,81302,2023-07-06,2435.2,Credit Card
18645,28269,2023-05-27,1860.28,Bank Transfer
18646,5430,2023-07-22,572.95,Credit Card
18647,81279,2023-07-07,928.63,Bank Transfer
18648,57674,2023-03-04,3483.27,Cash
18649,14923,2023-07-28,4223.63,Cash
18650,85756,2023-05-13,1647.26,Credit Card
18651,61396,2023-05-22,1401.23,Bank Transfer
18652,53515,2023-06-15,691.91,Credit Card
18653,14845,2023-10-13,556.25,Credit Card
18654,30809,2023-03-03,3537.62,Bank Transfer
18655,64756,2023-09-14,645.98,Credit Card
18656,69348,2023-09-11,1313.64,Bank Transfer
18657,80693,2023-08-03,2948.97,Bank Transfer
18658,98515,2023-02-26,2596.04,Cash
18659,11093,2023-10-23,2927.66,Bank Transfer
18660,18664,2023-12-20,258.67,Credit Card
18661,73618,2023-07-16,4160.62,Bank Transfer
18662,89522,2023-04-11,4867.42,Cash
18663,52755,2023-01-28,1665.36,Credit Card
18664,60268,2023-02-15,440.58,Bank Transfer
18665,29102,2023-07-09,3595.86,Cash
18666,46160,2023-09-06,2262.32,Credit Card
18667,94802,2023-03-19,2648.07,Credit Card
18668,86011,2023-12-20,2196.71,Credit Card
18669,58596,2023-03-25,1870.83,Bank Transfer
18670,29669,2023-01-05,2929.31,Cash
18671,24116,2023-04-28,1943.26,Bank Transfer
18672,63446,2023-02-03,2852.51,Credit Card
18673,69966,2023-10-07,3115.9,Bank Transfer
18674,92143,2023-12-03,2716.88,Bank Transfer
18675,3572,2023-12-28,2752.51,Cash
18676,6730,2023-10-12,3026.91,Cash
18677,79682,2023-01-17,2524.77,Bank Transfer
18678,14294,2023-08-01,3101.58,Bank Transfer
18679,18616,2023-11-11,752.45,Bank Transfer
18680,82908,2023-01-03,2764.74,Credit Card
18681,31922,2023-11-04,240.96,Bank Transfer
18682,1899,2023-12-10,3329.34,Cash
18683,45380,2023-08-08,1961.91,Bank Transfer
18684,86718,2023-06-23,648.23,Bank Transfer
18685,89300,2023-07-07,2657.42,Bank Transfer
18686,16089,2023-07-23,1060.36,Cash
18687,65129,2023-12-04,311.49,Credit Card
18688,17662,2023-01-18,1539.91,Credit Card
18689,69495,2023-04-20,1029.36,Credit Card
18690,85236,2023-06-15,3242.67,Bank Transfer
18691,49133,2023-05-23,3551.53,Credit Card
18692,49441,2023-05-24,4215.06,Cash
18693,64464,2023-09-15,470.34,Cash
18694,8728,2023-09-08,2546.73,Bank Transfer
18695,66210,2023-01-23,4714.53,Credit Card
18696,33539,2023-06-03,2586.39,Cash
18697,82605,2023-01-10,2492.18,Credit Card
18698,1175,2023-02-06,4818.0,Bank Transfer
18699,52209,2023-03-21,1933.54,Cash
18700,53303,2023-11-15,1588.39,Credit Card
18701,15925,2023-09-20,4243.19,Credit Card
18702,85228,2023-06-19,3137.56,Credit Card
18703,89177,2023-10-19,1810.8,Cash
18704,68749,2023-02-24,1288.33,Bank Transfer
18705,7224,2023-08-07,4645.04,Cash
18706,61524,2023-03-23,917.93,Cash
18707,54698,2023-04-13,3259.2,Bank Transfer
18708,62729,2023-09-27,1780.95,Cash
18709,38618,2023-05-25,783.02,Credit Card
18710,95765,2023-06-02,4422.13,Credit Card
18711,14969,2023-07-10,2134.02,Cash
18712,32312,2023-10-15,2219.32,Credit Card
18713,59657,2023-09-17,1833.73,Cash
18714,74474,2023-07-02,219.8,Bank Transfer
18715,72097,2023-10-12,675.46,Bank Transfer
18716,1034,2023-03-27,142.85,Cash
18717,55597,2023-10-05,896.45,Bank Transfer
18718,55970,2023-09-18,4083.41,Bank Transfer
18719,78181,2023-11-11,3187.91,Cash
18720,70060,2023-09-10,3562.45,Cash
18721,11211,2023-05-18,741.63,Cash
18722,57997,2023-07-12,3191.81,Cash
18723,21494,2023-03-11,1816.84,Credit Card
18724,68532,2023-05-19,2349.49,Bank Transfer
18725,94944,2023-03-04,971.47,Bank Transfer
18726,60821,2023-11-22,1152.17,Cash
18727,16844,2023-01-10,4668.67,Cash
18728,3556,2023-11-14,2721.87,Bank Transfer
18729,66137,2023-01-27,70.26,Cash
18730,81478,2023-06-23,391.33,Cash
18731,87085,2023-09-13,483.09,Bank Transfer
18732,22372,2023-09-15,4137.46,Bank Transfer
18733,5000,2023-02-22,810.03,Credit Card
18734,8788,2023-06-23,4929.62,Bank Transfer
18735,91618,2023-05-09,4950.78,Credit Card
18736,65086,2023-11-09,4160.88,Credit Card
18737,45588,2023-02-28,4933.48,Cash
18738,33213,2023-03-21,1315.49,Bank Transfer
18739,28577,2023-01-07,2069.79,Cash
18740,50476,2023-08-20,3345.34,Cash
18741,96241,2023-02-25,1012.94,Credit Card
18742,92293,2023-11-09,3446.92,Cash
18743,8839,2023-10-12,3304.9,Credit Card
18744,13324,2023-04-02,741.01,Credit Card
18745,32703,2023-04-18,2157.66,Credit Card
18746,58272,2023-10-10,2334.17,Cash
18747,36637,2023-12-09,3367.28,Credit Card
18748,66810,2023-03-01,4038.31,Bank Transfer
18749,10845,2023-12-03,176.76,Bank Transfer
18750,212,2023-10-02,3553.71,Credit Card
18751,38008,2023-05-18,3453.31,Credit Card
18752,98897,2023-06-17,2064.12,Bank Transfer
18753,38004,2023-06-11,2744.26,Credit Card
18754,19351,2023-11-21,2068.87,Bank Transfer
18755,57514,2023-12-17,2442.42,Credit Card
18756,72484,2023-12-08,4211.4,Cash
18757,60691,2023-05-22,3334.24,Bank Transfer
18758,68278,2023-01-06,4252.95,Credit Card
18759,13429,2023-07-11,3736.95,Bank Transfer
18760,50027,2023-01-24,2395.72,Bank Transfer
18761,26444,2023-08-14,231.1,Credit Card
18762,24792,2023-04-08,1091.48,Credit Card
18763,66887,2023-09-16,253.22,Bank Transfer
18764,27222,2023-05-12,4314.26,Credit Card
18765,90934,2023-05-28,3358.72,Bank Transfer
18766,14810,2023-12-21,522.13,Bank Transfer
18767,69296,2023-03-12,1283.81,Cash
18768,739,2023-02-27,2390.98,Bank Transfer
18769,25376,2023-03-19,3457.37,Cash
18770,27067,2023-07-10,1961.43,Cash
18771,9475,2023-06-16,1671.9,Cash
18772,75812,2023-08-10,4324.3,Bank Transfer
18773,52945,2023-08-10,3628.46,Bank Transfer
18774,8566,2023-12-24,1939.42,Cash
18775,39763,2023-11-19,921.08,Bank Transfer
18776,37371,2023-11-23,1695.22,Credit Card
18777,49665,2023-01-25,792.07,Cash
18778,27540,2023-12-17,4025.08,Cash
18779,65215,2023-12-17,3144.7,Cash
18780,20072,2023-08-21,1857.91,Credit Card
18781,34471,2023-07-19,2049.79,Bank Transfer
18782,52532,2023-04-16,4991.94,Credit Card
18783,25317,2023-06-03,1890.94,Cash
18784,85141,2023-09-05,2996.26,Cash
18785,91832,2023-07-03,3679.51,Credit Card
18786,3585,2023-09-28,4423.84,Bank Transfer
18787,96348,2023-10-24,4742.06,Cash
18788,98001,2023-12-28,4541.29,Cash
18789,40592,2023-08-20,3996.64,Credit Card
18790,88939,2023-04-06,2180.21,Credit Card
18791,68688,2023-10-23,674.09,Cash
18792,40843,2023-08-04,2031.24,Bank Transfer
18793,14495,2023-07-07,725.98,Bank Transfer
18794,79451,2023-05-14,2322.98,Bank Transfer
18795,79292,2023-10-02,667.97,Bank Transfer
18796,37987,2023-08-02,4242.7,Credit Card
18797,71740,2023-02-22,3439.2,Credit Card
18798,22512,2023-01-21,1511.31,Credit Card
18799,87666,2023-10-14,4461.22,Cash
18800,67613,2023-06-24,2419.73,Credit Card
18801,50048,2023-06-04,978.53,Credit Card
18802,31908,2023-06-16,4733.93,Cash
18803,64999,2023-01-28,4183.72,Bank Transfer
18804,38188,2023-11-07,697.34,Credit Card
18805,6347,2023-01-11,214.73,Credit Card
18806,77990,2023-01-25,3495.32,Credit Card
18807,60053,2023-05-04,1612.92,Credit Card
18808,74881,2023-06-07,720.13,Bank Transfer
18809,53816,2023-09-03,517.33,Credit Card
18810,14684,2023-09-09,3822.11,Bank Transfer
18811,29916,2023-08-21,117.6,Bank Transfer
18812,61466,2023-08-28,1296.24,Bank Transfer
18813,38652,2023-08-16,3553.6,Cash
18814,72481,2023-07-20,2037.34,Credit Card
18815,89665,2023-07-19,3531.73,Cash
18816,99311,2023-06-09,3290.09,Cash
18817,43467,2023-09-26,2914.03,Cash
18818,77377,2023-05-16,1190.73,Bank Transfer
18819,16648,2023-10-04,1499.73,Bank Transfer
18820,31888,2023-04-20,717.99,Bank Transfer
18821,86469,2023-03-10,2086.97,Bank Transfer
18822,60257,2023-06-13,235.83,Credit Card
18823,85359,2023-01-21,1027.74,Cash
18824,27823,2023-02-17,1713.74,Bank Transfer
18825,16755,2023-01-20,697.15,Credit Card
18826,38833,2023-05-28,225.3,Bank Transfer
18827,48092,2023-04-11,2500.7,Cash
18828,11324,2023-05-25,2793.59,Bank Transfer
18829,83390,2023-04-04,2191.32,Bank Transfer
18830,7100,2023-11-16,4207.21,Bank Transfer
18831,2704,2023-05-07,4420.23,Credit Card
18832,6954,2023-11-04,2187.13,Credit Card
18833,19555,2023-09-19,424.01,Credit Card
18834,71833,2023-06-10,4729.08,Cash
18835,19638,2023-04-02,4370.32,Cash
18836,73531,2023-07-03,3971.14,Credit Card
18837,88679,2023-02-22,2583.87,Credit Card
18838,96432,2023-10-04,4678.26,Bank Transfer
18839,54572,2023-05-01,3754.29,Bank Transfer
18840,49755,2023-12-11,2046.21,Cash
18841,31611,2023-06-11,3320.86,Bank Transfer
18842,43694,2023-05-23,2617.11,Cash
18843,83232,2023-07-14,3550.15,Cash
18844,42133,2023-07-05,229.76,Bank Transfer
18845,67158,2023-02-18,823.43,Bank Transfer
18846,97989,2023-07-25,2960.62,Credit Card
18847,95514,2023-06-18,1391.39,Bank Transfer
18848,20855,2023-03-01,2110.98,Bank Transfer
18849,59979,2023-06-11,3210.3,Cash
18850,78067,2023-12-07,3810.12,Credit Card
18851,86763,2023-02-01,2552.24,Cash
18852,63848,2023-09-06,1283.83,Credit Card
18853,57862,2023-02-14,2382.31,Credit Card
18854,14504,2023-01-24,2172.34,Bank Transfer
18855,31109,2023-05-12,4785.35,Cash
18856,10755,2023-06-11,4672.48,Credit Card
18857,34180,2023-11-11,4466.87,Cash
18858,58677,2023-08-10,4979.74,Cash
18859,38685,2023-04-02,477.08,Credit Card
18860,54820,2023-01-28,592.28,Cash
18861,678,2023-10-05,1556.18,Bank Transfer
18862,70479,2023-01-16,4667.02,Bank Transfer
18863,8681,2023-02-10,801.62,Credit Card
18864,87754,2023-02-27,328.2,Cash
18865,70789,2023-02-22,474.97,Cash
18866,49828,2023-11-16,3465.96,Cash
18867,51038,2023-04-17,453.56,Bank Transfer
18868,31239,2023-06-18,4489.95,Bank Transfer
18869,63124,2023-06-13,4720.99,Credit Card
18870,78632,2023-05-10,2021.74,Credit Card
18871,86358,2023-01-16,1878.9,Bank Transfer
18872,56775,2023-03-24,4457.76,Bank Transfer
18873,98631,2023-07-14,737.26,Credit Card
18874,19700,2023-01-25,3134.14,Credit Card
18875,87379,2023-03-19,1259.3,Credit Card
18876,89085,2023-04-05,3122.06,Credit Card
18877,28739,2023-05-21,2580.41,Cash
18878,86538,2023-04-07,1355.57,Cash
18879,21147,2023-03-08,1831.66,Bank Transfer
18880,35497,2023-01-24,2225.83,Bank Transfer
18881,17805,2023-07-07,3382.43,Cash
18882,34877,2023-08-05,1698.19,Cash
18883,98631,2023-08-25,2260.18,Credit Card
18884,32681,2023-05-06,3747.67,Bank Transfer
18885,36150,2023-01-05,4296.56,Credit Card
18886,34337,2023-02-18,3787.04,Bank Transfer
18887,92844,2023-01-02,4481.91,Credit Card
18888,29340,2023-12-26,3767.78,Cash
18889,41936,2023-05-09,4756.59,Cash
18890,72002,2023-04-04,2541.88,Bank Transfer
18891,37127,2023-03-28,4199.21,Bank Transfer
18892,68279,2023-04-10,3703.02,Bank Transfer
18893,36780,2023-07-03,4806.2,Credit Card
18894,50685,2023-08-02,3456.78,Cash
18895,11659,2023-09-20,2297.2,Credit Card
18896,55533,2023-01-08,2816.59,Bank Transfer
18897,23451,2023-05-07,2254.32,Bank Transfer
18898,39617,2023-09-28,2049.09,Credit Card
18899,725,2023-05-06,829.16,Credit Card
18900,62336,2023-07-19,203.72,Credit Card
18901,98814,2023-10-21,3736.25,Bank Transfer
18902,42985,2023-01-10,2429.37,Credit Card
18903,54658,2023-05-10,3649.61,Cash
18904,20579,2023-12-23,2432.47,Credit Card
18905,48980,2023-04-19,2528.51,Cash
18906,18959,2023-05-14,669.55,Cash
18907,7010,2023-08-27,1859.34,Cash
18908,84570,2023-10-19,3411.06,Cash
18909,33551,2023-02-12,4919.75,Bank Transfer
18910,44083,2023-05-20,1710.59,Cash
18911,19080,2023-03-26,3885.73,Cash
18912,31383,2023-05-21,828.51,Bank Transfer
18913,3447,2023-09-23,3569.36,Bank Transfer
18914,27491,2023-05-11,343.64,Bank Transfer
18915,1794,2023-09-10,360.48,Bank Transfer
18916,70738,2023-03-24,4325.26,Bank Transfer
18917,6957,2023-01-18,4472.15,Cash
18918,97875,2023-10-11,4187.42,Bank Transfer
18919,4717,2023-07-22,468.21,Cash
18920,67204,2023-12-17,847.64,Cash
18921,93491,2023-08-06,4621.57,Cash
18922,56830,2023-03-12,4774.9,Credit Card
18923,24933,2023-09-10,2698.24,Bank Transfer
18924,71655,2023-09-03,2653.07,Cash
18925,83013,2023-06-24,2569.33,Cash
18926,79706,2023-10-24,4552.11,Cash
18927,23078,2023-04-03,3355.52,Bank Transfer
18928,13464,2023-04-08,1714.48,Bank Transfer
18929,57742,2023-09-09,3874.37,Cash
18930,65904,2023-05-19,625.57,Credit Card
18931,42442,2023-01-08,4680.12,Bank Transfer
18932,64910,2023-12-28,4125.07,Credit Card
18933,7769,2023-11-03,4679.68,Cash
18934,7627,2023-02-20,906.99,Bank Transfer
18935,44469,2023-05-24,1184.89,Cash
18936,3205,2023-04-13,678.25,Cash
18937,74770,2023-04-19,3018.91,Credit Card
18938,13746,2023-12-13,2099.16,Cash
18939,77891,2023-04-21,3218.25,Credit Card
18940,93751,2023-01-22,1313.65,Bank Transfer
18941,78065,2023-11-13,4757.98,Cash
18942,35662,2023-11-01,1879.37,Cash
18943,33646,2023-06-02,2603.29,Credit Card
18944,57998,2023-04-21,1914.02,Bank Transfer
18945,85548,2023-11-24,3607.17,Cash
18946,12950,2023-01-20,4437.66,Cash
18947,16611,2023-06-06,2291.71,Cash
18948,14156,2023-11-20,2889.34,Cash
18949,33112,2023-09-15,335.63,Bank Transfer
18950,66485,2023-11-10,3342.68,Cash
18951,55848,2023-01-16,3677.93,Cash
18952,64405,2023-11-22,679.36,Cash
18953,70666,2023-03-01,1968.73,Credit Card
18954,60818,2023-08-19,1931.22,Credit Card
18955,12660,2023-05-01,4854.3,Bank Transfer
18956,40151,2023-04-22,4556.62,Cash
18957,47419,2023-03-23,2411.53,Cash
18958,22444,2023-01-06,216.52,Credit Card
18959,40180,2023-10-25,1044.37,Bank Transfer
18960,78032,2023-09-24,338.9,Credit Card
18961,76993,2023-12-14,1322.72,Cash
18962,50617,2023-04-10,4120.9,Bank Transfer
18963,16021,2023-10-12,2753.79,Bank Transfer
18964,54820,2023-11-21,3660.15,Cash
18965,69607,2023-07-07,2463.07,Cash
18966,43285,2023-11-27,3713.21,Credit Card
18967,70504,2023-12-11,4813.79,Credit Card
18968,67629,2023-10-02,4354.55,Bank Transfer
18969,89265,2023-10-15,1777.85,Credit Card
18970,24728,2023-07-16,3958.99,Cash
18971,97552,2023-01-25,1272.43,Cash
18972,21435,2023-11-07,4390.33,Cash
18973,15120,2023-04-23,1073.83,Credit Card
18974,93066,2023-08-12,3253.05,Cash
18975,14798,2023-10-23,3562.95,Credit Card
18976,79651,2023-12-28,2172.65,Cash
18977,58527,2023-01-12,270.2,Bank Transfer
18978,34704,2023-06-07,4868.44,Bank Transfer
18979,52185,2023-10-15,585.35,Credit Card
18980,16115,2023-05-01,1133.5,Cash
18981,57736,2023-08-23,1107.68,Cash
18982,69321,2023-06-18,2172.4,Cash
18983,2294,2023-04-05,2557.72,Credit Card
18984,33262,2023-01-13,1425.0,Bank Transfer
18985,69720,2023-02-12,2446.31,Cash
18986,34823,2023-03-28,3200.62,Cash
18987,75647,2023-03-10,3896.36,Bank Transfer
18988,19383,2023-06-24,4425.6,Credit Card
18989,29814,2023-02-17,2287.4,Cash
18990,7090,2023-04-01,3721.99,Cash
18991,43953,2023-11-17,2603.82,Bank Transfer
18992,30758,2023-05-17,2531.63,Credit Card
18993,19820,2023-07-05,1067.6,Bank Transfer
18994,15669,2023-01-13,2054.23,Bank Transfer
18995,88229,2023-10-20,591.93,Credit Card
18996,44886,2023-09-15,2378.83,Bank Transfer
18997,64944,2023-11-04,986.75,Bank Transfer
18998,57454,2023-02-06,849.0,Bank Transfer
18999,1246,2023-03-17,4938.21,Credit Card
19000,52355,2023-09-04,3266.08,Credit Card
19001,19844,2023-05-10,2860.4,Credit Card
19002,35253,2023-09-20,3366.02,Bank Transfer
19003,74193,2023-07-19,4159.41,Cash
19004,93376,2023-07-25,2328.06,Bank Transfer
19005,58444,2023-09-10,3418.78,Bank Transfer
19006,69412,2023-03-12,4971.16,Bank Transfer
19007,27322,2023-03-03,3392.69,Credit Card
19008,68817,2023-04-15,4212.17,Credit Card
19009,25234,2023-12-07,1818.34,Credit Card
19010,32112,2023-08-02,1544.51,Credit Card
19011,60860,2023-03-12,2211.88,Cash
19012,64549,2023-03-27,1092.97,Bank Transfer
19013,1027,2023-12-15,2503.7,Cash
19014,48700,2023-05-24,3252.61,Cash
19015,50882,2023-04-08,2699.99,Bank Transfer
19016,80713,2023-02-12,4564.02,Credit Card
19017,50927,2023-09-13,758.71,Credit Card
19018,70849,2023-08-05,2432.09,Cash
19019,83475,2023-10-09,3890.03,Credit Card
19020,49216,2023-10-02,158.74,Cash
19021,15595,2023-03-24,1743.69,Cash
19022,41245,2023-02-25,2258.46,Credit Card
19023,98606,2023-02-23,3080.33,Cash
19024,91531,2023-03-23,3827.65,Cash
19025,7931,2023-10-03,2384.64,Cash
19026,34935,2023-12-08,2467.41,Credit Card
19027,96366,2023-07-19,128.4,Bank Transfer
19028,71503,2023-12-12,1467.63,Cash
19029,42251,2023-09-18,3776.39,Cash
19030,85634,2023-11-16,3507.83,Credit Card
19031,9579,2023-05-28,382.66,Bank Transfer
19032,98181,2023-02-24,4513.53,Credit Card
19033,5462,2023-07-23,3468.26,Bank Transfer
19034,68496,2023-11-13,3385.4,Credit Card
19035,89390,2023-05-07,193.99,Cash
19036,88145,2023-01-16,1540.2,Cash
19037,11883,2023-03-10,589.06,Credit Card
19038,80926,2023-03-22,1716.99,Credit Card
19039,67080,2023-06-15,4296.84,Cash
19040,17698,2023-06-14,2163.76,Cash
19041,75043,2023-03-23,2681.57,Credit Card
19042,39544,2023-02-22,4581.18,Credit Card
19043,89346,2023-04-06,558.56,Cash
19044,66069,2023-10-24,3054.89,Cash
19045,22744,2023-11-10,3022.62,Credit Card
19046,75921,2023-09-10,570.95,Credit Card
19047,29194,2023-06-19,3204.75,Credit Card
19048,3180,2023-07-07,2844.85,Credit Card
19049,83407,2023-06-23,1385.48,Credit Card
19050,93883,2023-10-08,620.79,Bank Transfer
19051,54644,2023-08-14,2213.81,Cash
19052,88436,2023-09-09,932.22,Bank Transfer
19053,68709,2023-06-17,3655.67,Cash
19054,4602,2023-03-09,4386.36,Credit Card
19055,66417,2023-10-11,3895.07,Cash
19056,59156,2023-12-11,3059.67,Cash
19057,80517,2023-11-22,556.74,Bank Transfer
19058,78456,2023-07-19,3426.12,Cash
19059,69892,2023-03-25,3315.62,Bank Transfer
19060,87249,2023-11-09,536.71,Cash
19061,80433,2023-08-26,912.63,Bank Transfer
19062,92354,2023-10-12,4308.01,Credit Card
19063,33604,2023-12-17,2442.77,Credit Card
19064,3542,2023-01-01,2344.57,Cash
19065,43761,2023-02-15,3598.23,Bank Transfer
19066,78247,2023-05-23,3191.38,Bank Transfer
19067,50269,2023-03-25,2698.5,Credit Card
19068,33213,2023-01-16,3837.64,Bank Transfer
19069,56072,2023-07-21,2840.4,Credit Card
19070,18756,2023-11-13,3285.35,Credit Card
19071,82361,2023-02-16,1597.7,Credit Card
19072,8613,2023-03-11,3592.43,Credit Card
19073,75155,2023-12-15,3535.98,Bank Transfer
19074,51946,2023-07-18,4955.43,Bank Transfer
19075,16103,2023-07-23,4034.37,Credit Card
19076,15629,2023-12-12,1565.88,Credit Card
19077,18753,2023-10-06,4688.46,Bank Transfer
19078,7692,2023-02-17,598.23,Bank Transfer
19079,54596,2023-02-02,3530.33,Bank Transfer
19080,98343,2023-02-24,4952.04,Cash
19081,27486,2023-01-03,2090.27,Cash
19082,61928,2023-11-17,1719.71,Cash
19083,27338,2023-05-16,4552.62,Credit Card
19084,88145,2023-12-11,1402.25,Credit Card
19085,5304,2023-03-07,4469.22,Credit Card
19086,28113,2023-09-09,4385.85,Credit Card
19087,97155,2023-06-05,1886.26,Credit Card
19088,89350,2023-07-26,3923.05,Credit Card
19089,61401,2023-05-11,1889.82,Bank Transfer
19090,88793,2023-03-11,982.67,Bank Transfer
19091,27260,2023-02-02,2065.57,Bank Transfer
19092,11448,2023-05-21,3585.86,Bank Transfer
19093,57870,2023-04-16,4430.47,Bank Transfer
19094,91512,2023-11-15,96.74,Bank Transfer
19095,77200,2023-09-23,4236.43,Credit Card
19096,87397,2023-08-28,244.34,Credit Card
19097,36393,2023-09-28,3593.78,Cash
19098,61123,2023-07-17,2807.43,Credit Card
19099,93245,2023-11-08,956.35,Cash
19100,83864,2023-08-02,983.23,Credit Card
19101,18576,2023-06-22,2597.25,Bank Transfer
19102,72286,2023-04-12,3580.83,Bank Transfer
19103,21566,2023-04-27,532.72,Cash
19104,83483,2023-11-01,1731.67,Bank Transfer
19105,14140,2023-08-22,3918.31,Cash
19106,39501,2023-12-14,3478.74,Credit Card
19107,97209,2023-09-02,4981.24,Credit Card
19108,4134,2023-02-16,4482.88,Credit Card
19109,14231,2023-07-04,3606.24,Credit Card
19110,25955,2023-01-05,1427.32,Bank Transfer
19111,42884,2023-06-13,4469.13,Credit Card
19112,32326,2023-03-06,4572.67,Bank Transfer
19113,14297,2023-10-09,1330.45,Bank Transfer
19114,93455,2023-11-08,865.27,Bank Transfer
19115,93895,2023-03-26,800.95,Cash
19116,88463,2023-02-02,2869.39,Cash
19117,26195,2023-03-24,107.47,Credit Card
19118,48206,2023-11-04,1973.83,Credit Card
19119,88975,2023-02-15,3650.46,Cash
19120,8166,2023-03-17,3717.77,Credit Card
19121,88125,2023-12-21,4260.59,Bank Transfer
19122,68534,2023-03-01,4001.13,Bank Transfer
19123,28280,2023-05-05,4276.97,Credit Card
19124,46907,2023-11-13,1400.81,Bank Transfer
19125,41719,2023-06-01,4408.04,Bank Transfer
19126,87285,2023-12-07,3761.17,Cash
19127,96653,2023-06-06,2179.74,Credit Card
19128,56370,2023-03-05,3729.04,Cash
19129,72393,2023-09-05,787.42,Credit Card
19130,60826,2023-04-10,1109.02,Cash
19131,31440,2023-01-22,616.89,Bank Transfer
19132,72048,2023-12-23,446.62,Bank Transfer
19133,53569,2023-02-28,2113.68,Bank Transfer
19134,44021,2023-06-05,1628.74,Cash
19135,81148,2023-07-20,1373.32,Cash
19136,88217,2023-05-19,2506.49,Cash
19137,71846,2023-06-07,2762.11,Bank Transfer
19138,44868,2023-12-15,3116.7,Bank Transfer
19139,30758,2023-04-16,1101.95,Credit Card
19140,56400,2023-02-24,4092.58,Bank Transfer
19141,34152,2023-05-16,1020.25,Cash
19142,96565,2023-09-08,1521.47,Bank Transfer
19143,37358,2023-02-24,831.98,Cash
19144,26738,2023-03-05,3125.34,Cash
19145,83202,2023-11-04,4282.55,Credit Card
19146,40004,2023-10-01,4863.74,Credit Card
19147,73922,2023-05-18,4518.82,Cash
19148,37375,2023-02-01,2928.05,Bank Transfer
19149,32728,2023-04-01,3698.06,Bank Transfer
19150,12629,2023-10-24,4691.65,Bank Transfer
19151,26902,2023-06-23,2580.11,Credit Card
19152,82442,2023-03-17,2643.67,Cash
19153,33737,2023-07-09,2877.34,Bank Transfer
19154,47976,2023-05-04,2252.75,Bank Transfer
19155,12897,2023-01-23,1302.68,Cash
19156,89549,2023-07-21,1198.75,Credit Card
19157,76229,2023-07-17,2786.01,Bank Transfer
19158,777,2023-08-12,1279.38,Cash
19159,67562,2023-11-22,4482.87,Bank Transfer
19160,56159,2023-04-11,1523.2,Cash
19161,10839,2023-03-18,152.54,Cash
19162,68670,2023-08-06,4964.63,Credit Card
19163,14970,2023-07-03,2102.09,Cash
19164,89146,2023-05-24,2735.56,Credit Card
19165,46042,2023-05-07,1948.87,Bank Transfer
19166,26014,2023-08-17,3724.41,Bank Transfer
19167,1098,2023-03-24,2003.27,Bank Transfer
19168,48426,2023-09-16,1648.47,Cash
19169,15485,2023-01-05,4121.89,Bank Transfer
19170,40077,2023-04-11,2417.7,Bank Transfer
19171,9223,2023-02-06,1880.87,Credit Card
19172,5787,2023-01-24,1452.66,Credit Card
19173,4418,2023-04-19,1456.73,Credit Card
19174,43218,2023-05-19,4212.3,Credit Card
19175,42521,2023-05-09,1485.6,Bank Transfer
19176,93491,2023-07-18,4681.2,Cash
