Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
19929,78062,2023-01-24,3295.2,Cash
19932,96144,2023-03-26,4574.51,Credit Card
19935,18850,2023-04-06,4436.86,Bank Transfer
19940,91954,2023-09-14,1217.9,Credit Card
19941,27975,2023-03-25,2924.3,Cash
19942,29934,2023-11-26,3393.92,Credit Card
19956,96031,2023-05-16,2962.83,Bank Transfer
19965,78920,2023-06-10,2323.85,Bank Transfer
19966,20008,2023-01-01,1565.94,Credit Card
19968,57999,2023-11-05,1789.13,Cash
19969,9980,2023-09-12,4715.95,Credit Card
19973,87517,2023-06-21,4820.39,Cash
19974,88799,2023-09-27,2924.48,Credit Card
19975,6119,2023-07-09,1399.68,Credit Card
19984,48224,2023-07-02,3866.73,Credit Card
19986,91984,2023-10-10,2990.89,Credit Card
19990,45500,2023-11-18,2459.49,Cash
19991,9361,2023-07-12,1057.53,Bank Transfer
19992,32625,2023-10-26,1518.36,Cash
19995,84532,2023-06-13,445.05,Credit Card
19996,8159,2023-03-02,315.01,Bank Transfer
19998,11261,2023-09-06,4647.66,Cash
20000,97450,2023-02-07,1317.36,Cash
20001,56998,2023-06-11,4276.07,Cash
20002,33624,2023-07-21,1848.21,Cash
20003,83288,2023-02-04,3958.31,Credit Card
20007,34447,2023-06-21,2252.41,Credit Card
20013,3054,2023-01-15,1286.69,Credit Card
20014,1469,2023-07-13,3715.0,Credit Card
20018,15090,2023-12-16,4442.32,Credit Card
20022,63086,2023-02-20,831.77,Cash
20025,87574,2023-03-14,585.78,Cash
20026,46732,2023-07-24,529.38,Bank Transfer
20030,18417,2023-02-07,812.27,Credit Card
20032,35597,2023-05-06,384.26,Credit Card
20035,98109,2023-12-19,4695.2,Bank Transfer
20036,97676,2023-02-08,4319.67,Cash
20037,53308,2023-12-09,1721.84,Credit Card
20039,55257,2023-08-08,279.25,Bank Transfer
20051,43896,2023-12-11,2177.05,Bank Transfer
20061,9327,2023-07-25,4725.6,Bank Transfer
20062,70338,2023-04-16,63.52,Bank Transfer
20066,9332,2023-03-16,780.29,Bank Transfer
20067,10594,2023-01-09,705.88,Credit Card
20070,18340,2023-07-20,2548.54,Credit Card
20071,13953,2023-02-22,3005.93,Bank Transfer
20074,76265,2023-06-27,305.0,Bank Transfer
20075,13861,2023-07-18,2603.68,Bank Transfer
20080,50021,2023-01-18,4863.53,Bank Transfer
20081,46569,2023-01-14,4786.37,Cash
20082,6820,2023-10-17,4417.18,Credit Card
20083,51936,2023-10-20,1061.89,Credit Card
20098,60878,2023-08-16,3448.67,Cash
20099,55102,2023-04-18,1346.58,Credit Card
20100,7421,2023-06-26,4877.2,Credit Card
20107,19776,2023-04-08,650.61,Bank Transfer
20109,31521,2023-03-22,3689.21,Credit Card
20116,9802,2023-07-17,174.0,Cash
20118,38919,2023-12-26,1999.47,Cash
20120,23973,2023-11-01,4142.6,Bank Transfer
20127,65458,2023-06-01,4243.35,Bank Transfer
20129,81192,2023-04-20,115.8,Credit Card
20134,14381,2023-05-04,828.95,Bank Transfer
20136,99715,2023-09-28,3675.59,Cash
20139,77198,2023-07-22,3705.59,Bank Transfer
20140,64435,2023-11-14,1247.18,Credit Card
20145,88531,2023-02-13,3375.43,Credit Card
20148,76439,2023-11-04,1325.4,Bank Transfer
20149,40468,2023-02-03,2753.71,Credit Card
20153,33337,2023-06-21,2955.64,Cash
20154,62798,2023-09-28,3423.67,Credit Card
20158,87501,2023-09-28,4223.61,Bank Transfer
20163,99645,2023-10-26,4660.63,Credit Card
20165,35947,2023-05-18,2818.63,Cash
20166,78674,2023-02-17,4785.15,Bank Transfer
20168,71552,2023-05-26,4598.95,Bank Transfer
20170,25248,2023-02-09,2721.0,Cash
20172,1814,2023-10-07,3957.99,Cash
20174,92564,2023-09-11,4187.28,Credit Card
20182,87954,2023-04-15,502.63,Cash
20183,28305,2023-03-20,1537.01,Cash
20184,90564,2023-01-09,1626.76,Cash
20187,4294,2023-05-07,503.06,Credit Card
20190,42170,2023-01-19,4196.02,Bank Transfer
20191,45727,2023-05-20,3589.22,Credit Card
20198,19307,2023-01-24,4515.62,Credit Card
20200,23248,2023-02-06,1416.25,Bank Transfer
20202,83677,2023-07-04,195.99,Bank Transfer
20205,4028,2023-01-27,2272.38,Credit Card
20213,65689,2023-05-09,2290.84,Cash
20217,52011,2023-01-23,4550.31,Cash
20221,79365,2023-02-03,1921.63,Cash
20222,43924,2023-02-25,3980.7,Cash
20231,92022,2023-02-23,838.74,Bank Transfer
20232,15717,2023-02-11,1186.64,Cash
20233,75817,2023-01-10,4377.87,Credit Card
20235,49778,2023-12-09,3346.42,Credit Card
20242,73146,2023-02-02,543.4,Credit Card
20250,957,2023-12-14,4046.35,Credit Card
20252,33485,2023-07-17,1998.16,Credit Card
20253,86331,2023-10-23,502.34,Cash
20254,70086,2023-10-09,2062.95,Bank Transfer
20257,30028,2023-08-05,545.23,Bank Transfer
20264,62811,2023-07-27,3535.82,Credit Card
20265,43047,2023-02-02,3963.23,Credit Card
20273,59622,2023-04-25,1619.36,Bank Transfer
20276,16782,2023-11-23,2947.75,Credit Card
20280,14329,2023-05-12,2753.42,Credit Card
20282,73171,2023-07-16,2289.15,Credit Card
20283,79225,2023-03-25,3163.95,Bank Transfer
20285,91495,2023-02-06,3805.93,Cash
20287,97132,2023-12-05,1328.09,Cash
20291,97094,2023-07-26,4216.43,Credit Card
20292,47423,2023-12-04,2834.14,Cash
20296,77372,2023-03-01,2079.15,Cash
20307,85533,2023-08-22,3037.19,Cash
20308,16617,2023-07-14,988.02,Bank Transfer
20312,79467,2023-10-26,3071.83,Bank Transfer
20318,33358,2023-01-24,3010.62,Bank Transfer
20319,40172,2023-07-08,3771.58,Cash
20320,48540,2023-04-08,2320.11,Credit Card
20321,3826,2023-09-13,3921.23,Cash
20325,80217,2023-09-13,4834.99,Credit Card
20329,74032,2023-07-04,3899.03,Credit Card
20330,22271,2023-09-09,841.27,Credit Card
20331,55082,2023-11-18,2853.14,Bank Transfer
20334,69719,2023-01-02,3416.76,Cash
20335,50239,2023-10-10,3075.06,Credit Card
20337,84374,2023-10-16,74.55,Cash
20346,66134,2023-04-16,590.66,Credit Card
20350,14074,2023-02-28,4224.96,Credit Card
20351,51964,2023-05-15,663.81,Credit Card
20355,44973,2023-03-03,847.5,Credit Card
20356,30310,2023-10-06,4445.35,Cash
20366,53497,2023-08-02,3740.16,Cash
20367,83145,2023-03-09,3616.35,Credit Card
20375,19603,2023-01-08,213.11,Credit Card
20382,18601,2023-10-12,3395.16,Bank Transfer
20386,5596,2023-08-19,2594.62,Cash
20388,35560,2023-10-19,3324.17,Credit Card
20389,86410,2023-08-16,2935.67,Bank Transfer
20390,35760,2023-04-14,3112.51,Bank Transfer
20392,59225,2023-06-15,3599.2,Credit Card
20394,77145,2023-02-15,68.54,Cash
20395,776,2023-03-21,150.82,Credit Card
20396,86817,2023-11-13,4406.52,Credit Card
20399,71109,2023-05-14,3708.15,Credit Card
20401,41505,2023-12-19,480.54,Cash
20402,96656,2023-09-03,2799.68,Credit Card
20406,91278,2023-03-27,2452.06,Bank Transfer
20407,53251,2023-12-24,2808.09,Bank Transfer
20408,30916,2023-11-03,2270.82,Credit Card
20412,40823,2023-01-13,1231.77,Bank Transfer
20413,58397,2023-02-01,2852.46,Credit Card
20415,23509,2023-08-26,2437.68,Bank Transfer
20416,53601,2023-04-24,540.66,Cash
20417,8483,2023-06-21,548.07,Credit Card
20418,7764,2023-07-20,2543.63,Bank Transfer
20421,21430,2023-03-13,4693.38,Cash
20422,94200,2023-06-23,934.33,Bank Transfer
20424,38370,2023-10-10,4657.28,Bank Transfer
20425,46769,2023-03-09,2670.75,Cash
20426,81454,2023-02-09,2458.5,Bank Transfer
20428,99911,2023-04-21,1084.61,Bank Transfer
20437,75825,2023-01-13,3624.9,Credit Card
20438,37270,2023-11-07,1115.84,Credit Card
20439,63865,2023-12-08,4406.39,Bank Transfer
20447,76920,2023-02-23,1955.8,Cash
20453,64115,2023-02-24,2605.14,Bank Transfer
20457,61787,2023-05-20,521.81,Cash
20466,45050,2023-06-28,3223.76,Bank Transfer
20467,50517,2023-06-26,2749.84,Credit Card
20469,66973,2023-02-22,3438.18,Credit Card
20471,95350,2023-04-11,2955.95,Cash
20479,62678,2023-03-19,4440.52,Bank Transfer
20484,77581,2023-04-16,4505.19,Bank Transfer
20485,31842,2023-09-04,733.98,Credit Card
20489,48718,2023-06-04,2879.74,Credit Card
20496,8225,2023-11-22,4709.08,Bank Transfer
20499,10344,2023-03-13,3539.73,Bank Transfer
20500,47455,2023-05-13,2673.75,Bank Transfer
20508,2689,2023-09-17,2240.7,Cash
20509,1982,2023-01-07,2810.19,Cash
20511,243,2023-07-18,1495.19,Cash
20513,48823,2023-04-02,1972.39,Credit Card
20516,53863,2023-12-28,2206.47,Cash
20519,46309,2023-04-01,2080.22,Cash
20520,7844,2023-05-28,1041.65,Cash
20529,79986,2023-08-19,2788.87,Cash
20530,15484,2023-06-04,2656.63,Bank Transfer
20534,3094,2023-01-18,908.79,Credit Card
20535,80918,2023-03-04,3872.81,Credit Card
20536,28816,2023-10-14,2079.99,Bank Transfer
20539,51945,2023-07-10,3465.22,Credit Card
20540,21474,2023-06-16,4090.17,Bank Transfer
20544,70175,2023-09-20,1837.87,Cash
20545,56506,2023-02-18,1519.09,Credit Card
20553,9942,2023-07-16,3126.25,Cash
20555,90299,2023-01-01,1322.05,Bank Transfer
20559,23176,2023-10-15,2218.78,Credit Card
20560,72956,2023-06-07,1553.11,Credit Card
20562,92432,2023-10-16,1722.47,Bank Transfer
20565,79019,2023-01-26,1746.74,Credit Card
20567,30356,2023-03-23,2278.54,Credit Card
20572,83101,2023-08-02,440.42,Cash
20577,86757,2023-01-26,4694.29,Credit Card
20579,94520,2023-04-07,319.97,Bank Transfer
20584,31001,2023-07-14,3040.39,Bank Transfer
20587,43623,2023-06-22,2247.59,Cash
20589,34975,2023-01-18,390.05,Credit Card
20591,1047,2023-01-14,2281.97,Bank Transfer
20595,40833,2023-10-22,3235.09,Cash
20600,15893,2023-10-06,2879.1,Cash
20602,75932,2023-06-06,1980.23,Cash
20606,58055,2023-11-22,4798.62,Cash
20612,29739,2023-05-22,2512.95,Credit Card
20614,62606,2023-05-08,4114.26,Bank Transfer
20615,3083,2023-08-18,4609.4,Credit Card
20618,99095,2023-02-17,2868.5,Credit Card
20619,18262,2023-03-10,3129.04,Credit Card
20624,28552,2023-11-15,1022.42,Bank Transfer
20625,94900,2023-07-02,174.1,Cash
20626,84213,2023-05-20,158.44,Bank Transfer
20627,50486,2023-07-16,3867.63,Cash
20629,67434,2023-11-12,751.91,Credit Card
20633,92526,2023-05-12,4364.45,Cash
20634,81799,2023-07-08,85.15,Cash
20640,55218,2023-01-11,4280.12,Bank Transfer
20643,15217,2023-12-21,2237.01,Bank Transfer
20645,24157,2023-06-26,620.01,Bank Transfer
20646,71426,2023-12-14,1284.4,Bank Transfer
20653,94667,2023-01-07,2893.96,Cash
20654,95291,2023-05-21,4802.48,Cash
20658,1083,2023-01-28,1032.78,Bank Transfer
20660,67001,2023-09-19,3495.97,Bank Transfer
20662,97709,2023-10-19,4613.46,Cash
20663,50835,2023-10-24,4387.27,Bank Transfer
20664,40971,2023-05-06,4399.09,Cash
20667,49909,2023-07-23,341.52,Cash
20677,43612,2023-01-17,3079.63,Cash
20681,48128,2023-04-25,4679.34,Credit Card
20682,25277,2023-12-05,1823.9,Cash
20685,94550,2023-10-27,1249.59,Bank Transfer
20686,46866,2023-02-18,4475.95,Bank Transfer
20687,71095,2023-08-18,4306.35,Credit Card
20689,29120,2023-08-25,409.64,Cash
20692,60096,2023-08-16,106.16,Credit Card
20696,54359,2023-06-09,569.3,Cash
20698,31421,2023-03-02,531.79,Credit Card
20703,84668,2023-03-16,4515.06,Bank Transfer
20704,51414,2023-04-27,2225.62,Credit Card
20706,96445,2023-09-25,3096.03,Credit Card
20720,60547,2023-06-27,3112.85,Bank Transfer
20728,44294,2023-02-11,307.94,Cash
20729,11585,2023-01-21,3280.79,Bank Transfer
20730,2955,2023-07-04,4796.56,Credit Card
20734,8326,2023-12-04,3559.86,Bank Transfer
20740,82657,2023-03-22,2324.75,Bank Transfer
20742,64891,2023-10-25,4083.22,Cash
20743,27036,2023-12-14,3598.64,Bank Transfer
20744,46292,2023-09-25,1391.48,Credit Card
20746,54146,2023-11-10,1419.59,Bank Transfer
20758,71538,2023-04-20,2034.59,Credit Card
20759,50959,2023-11-27,4765.67,Credit Card
20760,15484,2023-01-20,1255.15,Bank Transfer
20764,82397,2023-02-16,3256.29,Bank Transfer
20766,56639,2023-03-23,2449.11,Bank Transfer
20770,2943,2023-02-07,3037.06,Credit Card
20771,66870,2023-10-05,2656.25,Credit Card
20776,32990,2023-05-10,4929.39,Cash
20778,74675,2023-08-17,2189.28,Cash
20783,81262,2023-02-06,101.06,Credit Card
20789,197,2023-11-06,494.9,Cash
20790,10084,2023-11-10,1928.77,Cash
20795,70897,2023-06-21,4231.59,Bank Transfer
20803,36794,2023-12-13,3719.42,Credit Card
20804,24527,2023-04-14,2697.83,Credit Card
20814,47721,2023-10-19,388.63,Bank Transfer
20818,39083,2023-08-18,1159.3,Bank Transfer
20820,9801,2023-03-13,1189.44,Cash
20823,65557,2023-03-25,3223.31,Cash
20831,64207,2023-09-04,1247.2,Credit Card
20833,84020,2023-02-04,3610.17,Cash
20835,90535,2023-03-25,1261.8,Cash
20839,51404,2023-06-19,4439.03,Cash
20842,41617,2023-04-05,3289.61,Cash
20850,96210,2023-11-10,4708.06,Credit Card
20857,86938,2023-07-28,4285.67,Cash
20859,8710,2023-12-24,4688.78,Cash
20864,56002,2023-02-19,416.25,Bank Transfer
20865,78090,2023-02-20,57.51,Credit Card
20870,22418,2023-09-26,3463.15,Credit Card
20873,93826,2023-03-24,1416.2,Bank Transfer
20874,75977,2023-06-19,2423.58,Cash
20876,82597,2023-03-04,4583.54,Credit Card
20877,25687,2023-01-25,1987.71,Credit Card
20879,90537,2023-04-05,4068.78,Cash
20883,98505,2023-05-01,1584.64,Credit Card
20886,89118,2023-01-16,61.48,Bank Transfer
20887,86659,2023-11-01,4796.72,Cash
20888,83026,2023-04-14,2502.3,Credit Card
20892,59125,2023-10-16,4161.93,Credit Card
20893,12007,2023-11-16,1232.05,Cash
20894,3773,2023-09-20,416.99,Credit Card
20899,21343,2023-10-16,2602.84,Cash
20900,17807,2023-07-28,3795.11,Bank Transfer
20901,71992,2023-10-21,4650.93,Cash
20906,25055,2023-10-15,1808.55,Cash
20910,22668,2023-04-14,1268.46,Credit Card
20918,24237,2023-02-08,2006.74,Bank Transfer
20919,34392,2023-10-10,3334.26,Cash
20920,46922,2023-01-07,4256.21,Bank Transfer
20925,55558,2023-05-04,3773.49,Credit Card
20926,69963,2023-01-01,4886.99,Bank Transfer
20928,69093,2023-11-21,2229.91,Bank Transfer
20929,92184,2023-04-17,4396.02,Cash
20935,67204,2023-12-04,4678.54,Cash
20937,71050,2023-07-18,2579.12,Credit Card
20939,85095,2023-06-09,428.16,Credit Card
20941,40677,2023-03-11,1931.06,Credit Card
20943,4039,2023-04-05,696.47,Credit Card
20946,54283,2023-04-05,1719.65,Bank Transfer
20947,29760,2023-05-11,3774.13,Credit Card
20951,53279,2023-02-06,1621.84,Cash
20952,6635,2023-01-11,2712.69,Bank Transfer
20955,86317,2023-09-20,1328.06,Cash
20960,89965,2023-07-03,1687.67,Cash
20962,9489,2023-01-24,3520.44,Bank Transfer
20969,25989,2023-04-25,4575.08,Cash
20980,21691,2023-03-28,3616.68,Bank Transfer
20982,80761,2023-10-08,4721.61,Cash
20983,73765,2023-08-16,2304.54,Credit Card
20989,91032,2023-03-06,4365.6,Bank Transfer
20990,53204,2023-03-06,3287.59,Credit Card
20992,54079,2023-10-15,2419.19,Credit Card
20994,42007,2023-08-07,3165.3,Bank Transfer
20996,18991,2023-11-27,1860.69,Cash
20998,25883,2023-12-10,4643.19,Credit Card
21000,63963,2023-10-11,81.71,Bank Transfer
21001,55613,2023-03-03,1115.44,Cash
21010,53983,2023-05-02,2402.47,Bank Transfer
21011,69139,2023-09-13,3584.52,Cash
21016,18486,2023-01-17,4369.22,Credit Card
21020,37545,2023-07-21,400.95,Cash
21021,5648,2023-11-26,1937.84,Bank Transfer
21024,55421,2023-10-27,4112.11,Bank Transfer
21029,60435,2023-02-27,1357.9,Cash
21031,13920,2023-05-27,1837.8,Credit Card
21032,67376,2023-09-07,3455.94,Credit Card
21034,2003,2023-11-02,643.4,Credit Card
21035,49374,2023-06-18,3918.02,Bank Transfer
21036,48922,2023-10-02,2804.69,Credit Card
21037,93860,2023-02-02,4567.16,Cash
21039,3453,2023-11-10,330.55,Credit Card
21043,39211,2023-12-23,4356.44,Credit Card
21044,11535,2023-10-08,1253.03,Credit Card
21045,25848,2023-12-10,453.46,Credit Card
21046,80839,2023-09-09,259.6,Bank Transfer
21048,88976,2023-08-24,1331.57,Cash
21053,45191,2023-02-22,2572.96,Cash
21060,99095,2023-06-12,2434.6,Bank Transfer
21061,10789,2023-08-18,3933.05,Credit Card
21063,85689,2023-03-18,1996.91,Bank Transfer
21069,23096,2023-05-06,1027.17,Bank Transfer
21072,59344,2023-01-15,3196.62,Cash
21074,81114,2023-01-01,4000.85,Bank Transfer
21076,18134,2023-02-21,3964.53,Bank Transfer
21080,60893,2023-02-13,1013.24,Cash
21081,32143,2023-02-15,4925.89,Credit Card
21083,98423,2023-06-23,247.56,Bank Transfer
21092,98985,2023-04-24,4239.57,Credit Card
21095,1152,2023-01-09,3184.07,Credit Card
21096,30942,2023-07-26,3894.13,Credit Card
21097,86504,2023-12-18,4153.76,Cash
21100,69275,2023-11-21,2476.87,Bank Transfer
21102,69139,2023-06-17,2318.25,Bank Transfer
21103,57860,2023-12-26,2831.7,Cash
21106,49629,2023-01-23,1538.88,Cash
21110,30932,2023-05-01,2153.89,Cash
21112,60557,2023-06-21,4595.73,Bank Transfer
21114,27181,2023-05-06,3359.36,Cash
21115,71598,2023-10-14,2746.66,Bank Transfer
21117,44049,2023-09-12,4924.78,Cash
21121,35574,2023-09-20,282.06,Cash
21131,42390,2023-03-04,4200.92,Credit Card
21135,18307,2023-11-13,710.88,Bank Transfer
21136,95817,2023-02-03,2808.49,Credit Card
21138,34510,2023-09-25,1663.46,Credit Card
21147,42182,2023-04-18,1329.94,Credit Card
21151,15364,2023-05-20,1991.59,Cash
21155,39422,2023-08-13,2650.73,Cash
21156,80297,2023-08-17,934.13,Credit Card
21161,46318,2023-01-13,267.8,Cash
21169,81326,2023-03-08,2125.66,Bank Transfer
21172,61368,2023-01-10,2727.8,Bank Transfer
21173,96111,2023-09-26,3302.83,Cash
21181,66900,2023-01-08,2310.87,Credit Card
21192,29153,2023-06-01,2456.19,Credit Card
21193,1255,2023-05-14,715.26,Bank Transfer
21195,52627,2023-12-24,2340.3,Bank Transfer
21201,63923,2023-03-14,2639.37,Bank Transfer
21202,21652,2023-03-05,1359.32,Credit Card
21205,69588,2023-11-16,3764.23,Cash
21206,23688,2023-10-14,4851.56,Credit Card
21209,42045,2023-07-08,934.08,Credit Card
21214,57786,2023-06-10,2555.41,Bank Transfer
21217,98988,2023-09-07,3347.18,Bank Transfer
21218,55913,2023-01-18,4139.64,Cash
21221,24259,2023-07-02,3266.59,Credit Card
21227,35753,2023-04-08,1586.17,Credit Card
21228,86808,2023-12-20,3561.65,Bank Transfer
21230,69871,2023-08-12,2576.56,Cash
21232,99510,2023-12-11,2363.81,Cash
21235,27267,2023-08-20,2545.24,Credit Card
21238,86196,2023-02-19,2673.51,Credit Card
21241,12590,2023-12-07,158.3,Cash
21242,38679,2023-06-13,1426.63,Cash
21243,13779,2023-09-18,2693.2,Credit Card
21247,87045,2023-06-03,4951.93,Cash
21248,40029,2023-03-27,75.4,Cash
21251,86756,2023-06-27,3540.76,Credit Card
21254,52863,2023-05-02,3007.71,Cash
21255,46053,2023-03-19,259.36,Credit Card
21262,22614,2023-09-03,4256.69,Cash
21263,68312,2023-08-09,4484.58,Bank Transfer
21264,80067,2023-12-14,600.41,Cash
21265,72936,2023-04-18,4768.86,Credit Card
21273,31081,2023-09-13,2345.34,Cash
21275,38360,2023-10-14,312.15,Cash
21276,34580,2023-03-28,3459.71,Cash
21278,56016,2023-10-10,3268.6,Cash
21279,94189,2023-08-24,2236.27,Cash
21281,78580,2023-11-12,1886.32,Cash
21284,5176,2023-09-23,1850.08,Credit Card
21285,34625,2023-04-16,1417.07,Credit Card
21289,86943,2023-10-10,3021.26,Cash
21294,98435,2023-12-22,2479.24,Cash
21295,50069,2023-10-10,3801.57,Bank Transfer
21296,40672,2023-12-15,832.58,Bank Transfer
21302,27314,2023-09-14,1582.06,Cash
21303,63343,2023-02-19,4202.76,Credit Card
21305,92048,2023-10-09,2202.38,Cash
21310,65572,2023-03-21,2869.01,Bank Transfer
21311,61054,2023-04-04,622.87,Bank Transfer
21317,78935,2023-04-06,630.29,Bank Transfer
21318,53477,2023-05-15,2713.81,Cash
21322,92067,2023-12-15,871.03,Credit Card
21323,64366,2023-10-14,1867.68,Bank Transfer
21325,36715,2023-09-06,1926.55,Credit Card
21328,10811,2023-03-14,3349.97,Cash
21332,10806,2023-08-25,4046.29,Bank Transfer
21334,44453,2023-09-28,4269.54,Credit Card
21336,83324,2023-06-24,3802.25,Credit Card
21337,72978,2023-08-05,4188.92,Credit Card
21339,27554,2023-08-16,1512.58,Credit Card
21340,43353,2023-04-18,4996.77,Cash
21343,82033,2023-01-17,4848.45,Credit Card
21348,77223,2023-02-16,364.13,Bank Transfer
21349,55405,2023-10-20,3257.59,Bank Transfer
21354,58885,2023-11-26,1498.33,Credit Card
21356,50034,2023-09-20,2800.52,Credit Card
21357,59574,2023-03-24,2415.33,Cash
21361,80801,2023-01-11,3203.37,Cash
21364,4626,2023-01-02,1038.99,Cash
21366,91161,2023-04-04,1514.58,Credit Card
21373,67314,2023-12-28,3943.11,Bank Transfer
21379,45465,2023-04-23,1244.0,Bank Transfer
21384,27005,2023-03-26,435.12,Bank Transfer
21385,82400,2023-04-19,3478.14,Credit Card
21389,83629,2023-05-13,4619.37,Cash
21390,5608,2023-07-17,546.85,Credit Card
21391,55906,2023-11-25,1375.23,Bank Transfer
21393,66780,2023-09-17,1672.0,Bank Transfer
21395,54817,2023-01-27,2346.0,Credit Card
21396,43241,2023-03-09,3775.8,Cash
21399,71589,2023-01-05,1793.18,Cash
21400,8661,2023-01-09,2906.66,Credit Card
21404,8992,2023-03-02,927.32,Bank Transfer
21405,842,2023-01-04,1544.31,Cash
21406,98495,2023-03-28,3604.14,Credit Card
21407,66156,2023-03-24,1888.99,Cash
21410,91639,2023-09-15,818.26,Cash
21411,99120,2023-04-01,986.57,Credit Card
21419,77715,2023-07-21,3209.53,Credit Card
21422,70301,2023-10-02,3054.29,Credit Card
21424,9239,2023-03-05,4261.47,Cash
21426,36617,2023-07-26,217.38,Credit Card
21427,41617,2023-10-12,1698.1,Bank Transfer
21428,65577,2023-06-03,2331.28,Cash
21429,89221,2023-08-05,1628.72,Bank Transfer
21431,72442,2023-05-07,4458.79,Cash
21435,18515,2023-11-25,2648.33,Credit Card
21436,57304,2023-10-05,2869.85,Credit Card
21437,91041,2023-09-21,556.6,Cash
21441,22324,2023-07-26,2092.74,Cash
21445,59022,2023-09-26,3256.82,Cash
21449,87967,2023-12-19,1864.54,Cash
21451,74234,2023-08-07,4331.94,Credit Card
21453,74127,2023-04-25,753.64,Cash
21454,13673,2023-11-16,3405.73,Credit Card
21458,50753,2023-11-28,1312.15,Credit Card
21464,64787,2023-12-28,3693.66,Cash
21467,72883,2023-05-21,4287.88,Cash
21468,33563,2023-03-10,1698.75,Cash
21469,45032,2023-12-09,3593.88,Bank Transfer
21477,56019,2023-03-16,4311.16,Cash
21479,43359,2023-01-06,3913.06,Cash
21490,13002,2023-07-17,156.53,Credit Card
21491,34643,2023-07-26,3973.25,Bank Transfer
21493,1512,2023-11-04,2801.13,Bank Transfer
21494,2059,2023-01-11,2047.11,Cash
21496,50383,2023-05-16,1736.57,Bank Transfer
21505,42786,2023-02-24,3221.73,Credit Card
21506,44320,2023-05-08,3409.92,Cash
21508,60352,2023-09-01,1368.78,Cash
21518,4649,2023-12-08,3767.73,Credit Card
21520,66134,2023-03-07,476.8,Credit Card
21523,16077,2023-11-24,1855.45,Credit Card
21525,81551,2023-11-03,3624.35,Bank Transfer
21536,77363,2023-04-07,836.65,Cash
21540,39063,2023-09-22,459.96,Bank Transfer
21541,98174,2023-10-23,2120.71,Credit Card
21544,32396,2023-11-21,1103.92,Bank Transfer
21545,15250,2023-11-15,2170.48,Cash
21551,89854,2023-04-25,3813.2,Cash
21559,14857,2023-09-17,3118.43,Bank Transfer
21567,70883,2023-05-04,2811.82,Cash
21570,42693,2023-04-10,476.37,Credit Card
21572,19023,2023-03-13,269.9,Credit Card
21574,76265,2023-06-03,840.03,Bank Transfer
21577,92563,2023-10-21,3769.45,Bank Transfer
21578,46146,2023-07-17,3625.93,Bank Transfer
21579,96785,2023-08-02,4803.75,Cash
21582,19452,2023-10-10,4622.19,Bank Transfer
21585,86214,2023-02-19,1721.85,Bank Transfer
21587,73524,2023-06-20,2009.64,Credit Card
21589,43798,2023-06-18,3881.05,Bank Transfer
21590,91916,2023-06-13,1403.88,Credit Card
21591,31310,2023-03-26,2836.43,Bank Transfer
21596,53639,2023-08-17,657.3,Cash
21600,44674,2023-09-26,4051.11,Bank Transfer
21603,89448,2023-09-04,4849.35,Bank Transfer
21608,44371,2023-10-25,1019.02,Credit Card
21615,84439,2023-02-11,4287.67,Cash
21619,8674,2023-08-21,188.59,Credit Card
21627,72176,2023-01-26,3301.51,Credit Card
21631,64366,2023-02-18,4665.01,Credit Card
21632,17348,2023-09-09,3936.05,Cash
21634,58343,2023-01-19,1744.48,Cash
21635,85259,2023-08-17,1888.84,Bank Transfer
21640,68488,2023-02-14,909.97,Bank Transfer
21641,84898,2023-10-09,2537.8,Bank Transfer
21646,83799,2023-03-05,3743.09,Cash
21648,54429,2023-09-20,2361.51,Bank Transfer
21659,64159,2023-12-19,2659.97,Cash
21666,31348,2023-01-12,101.42,Bank Transfer
21669,50486,2023-06-01,4674.37,Cash
21673,10127,2023-02-08,4529.71,Credit Card
21674,91506,2023-04-01,610.9,Bank Transfer
21677,21642,2023-12-23,2619.05,Credit Card
21678,20072,2023-08-27,4861.76,Cash
21680,90167,2023-05-22,4134.25,Bank Transfer
21681,55211,2023-07-02,4619.03,Credit Card
21684,73352,2023-09-02,150.58,Cash
21688,28441,2023-07-06,4020.52,Cash
21696,89237,2023-12-28,3406.96,Credit Card
21704,44380,2023-02-09,4295.18,Cash
21708,39097,2023-07-03,4941.38,Credit Card
21710,66849,2023-04-12,818.87,Cash
21717,61996,2023-04-27,4816.45,Cash
21721,57554,2023-09-06,2164.9,Credit Card
21733,71883,2023-07-05,4266.21,Credit Card
21734,44468,2023-10-15,2821.4,Credit Card
21738,54347,2023-11-05,2344.52,Cash
21743,99175,2023-05-26,4177.27,Credit Card
21744,83120,2023-09-17,3855.29,Credit Card
21746,42046,2023-10-23,3395.38,Cash
21747,71934,2023-04-23,4336.26,Credit Card
21748,66228,2023-09-23,1333.83,Credit Card
21755,24882,2023-03-24,1216.36,Cash
21761,73817,2023-12-25,4216.62,Cash
21765,54612,2023-01-25,4956.73,Cash
21766,47946,2023-05-17,3578.09,Cash
21767,72322,2023-05-09,4554.64,Credit Card
21768,72668,2023-05-12,371.62,Bank Transfer
21776,74360,2023-07-09,2969.7,Cash
21780,73082,2023-11-21,2124.72,Cash
21783,34669,2023-11-23,1200.57,Credit Card
21784,12712,2023-09-23,4469.08,Bank Transfer
